row_no,user_id,is_anomaly,anomaly_reason
166,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
167,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
168,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
169,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
170,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
171,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
172,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
173,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
174,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
175,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
176,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
177,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R005_심야대액
178,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
179,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
180,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
181,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
182,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
183,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
184,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
185,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
186,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
187,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R001_단일한도초과
188,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
189,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
190,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R006_단기반복
191,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R006_단기반복
192,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R006_단기반복
193,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
194,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
195,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
196,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
197,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
198,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
199,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
200,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
201,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
202,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
203,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
204,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
205,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
206,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
207,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
208,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
209,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
210,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
211,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
212,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
213,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
214,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
215,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
216,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
217,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
218,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
219,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
220,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
221,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
222,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
223,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
224,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
225,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
226,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
227,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
228,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
229,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
230,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
231,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
232,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
233,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R00x_위치급변
234,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
235,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
236,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
237,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
238,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
239,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
240,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
241,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
242,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
243,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
244,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
245,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
246,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
247,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
248,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
249,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
250,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
251,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
252,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
253,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
254,0ded7c85-0a4d-4c84-b917-da91d512a750,1,R007_해외결제
255,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
256,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
257,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
258,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
259,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
260,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
261,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
262,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
263,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
264,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
265,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
266,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
267,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
268,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
269,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
270,0ded7c85-0a4d-4c84-b917-da91d512a750,0,정상
271,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
272,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
273,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
274,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
275,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
276,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
277,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
278,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
279,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
280,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
281,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
282,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
283,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
284,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
285,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
286,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
287,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
288,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
289,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
290,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
291,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
292,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
293,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
294,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
295,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R007_해외결제
296,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
297,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
298,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
299,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
300,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
301,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
302,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
303,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
304,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
305,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
306,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
307,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
308,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R005_심야대액
309,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
310,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
311,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
312,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
313,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
314,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
315,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
316,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
317,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
318,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
319,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
320,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
321,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
322,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
323,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
324,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
325,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
326,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R001_단일한도초과
327,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
328,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
329,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
330,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
331,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R007_해외결제
332,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
333,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
334,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
335,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R005_심야대액
336,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
337,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
338,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R005_심야대액
339,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
340,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
341,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
342,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
343,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
344,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R005_심야대액
345,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
346,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
347,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
348,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
349,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
350,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
351,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
352,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
353,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
354,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
355,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
356,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
357,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
358,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
359,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
360,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
361,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
362,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
363,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
364,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
365,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
366,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
367,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
368,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
369,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
370,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
371,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
372,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
373,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
374,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
375,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
376,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
377,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
378,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
379,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
380,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
381,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
382,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
383,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
384,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
385,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
386,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
387,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
388,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
389,131b9d96-aa5a-4938-844d-2d08b7a2df9a,1,R005_심야대액
390,131b9d96-aa5a-4938-844d-2d08b7a2df9a,0,정상
391,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
392,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
393,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
394,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
395,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
396,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
397,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
398,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
399,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
400,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
401,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
402,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
403,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
404,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
405,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
406,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
407,1413b0e7-1a59-4cb3-ae7b-bf0ec6ac25ee,0,정상
